name,1,2,3,4,5,6,7,8,9,10
mongo Create,0.005146063999973194,0.001444770000034623,0.0013712289999716631,0.0014173089999758304,0.0014005529999963073,0.0014191709999522573,0.0007894100000385151,0.0007931339999913689,0.0007926689999635528,0.0008145460000150706
mongo Read,0.0018604210000034982,0.0016798249999965265,0.0016472440000256938,0.0016207130000225334,0.0016183849999720223,0.0016127999999753229,0.001697978000038347,0.0016607410000233358,0.0016025599999807127,0.0015639270000065153
mongo Update,0.0018594900000152847,0.0017072859999984757,0.0017347489999792742,0.0017910689999780516,0.0017259050000006937,0.001744057999985671,0.001722181999980421,0.001706355999999687,0.0017198539999867535,0.0017231129999686345
mongo Delete,0.0029016430000297078,0.0028825599999890983,0.0027587489999518766,0.0026549520000003213,0.0027559560000440797,0.0028150690000074974,0.0027792289999979403,0.002746645999991415,0.002727563000007649,0.00276898900000333
redis Create,1.003379198999994,0.0004701089999912256,0.00042263199998160417,0.0004291490000127851,0.00043380400001069575,0.0004333389999828796,0.0005711129999781406,0.00044171600001163824,0.00043426899998166846,0.000433337999993455
redis Read,0.0005287569999836705,0.0004175130000021454,0.0004389229999901545,0.0005850760000498667,0.00043380400001069575,0.0004226330000278722,0.000431010999989212,0.0005832140000165964,0.00044404400000530586,0.0004286829999955444
redis Update,0.0006144000000176675,0.00033885100003772095,0.0003244220000055975,0.0004291490000127851,0.000416582000013932,0.00042216800000005605,0.0002950979999809533,0.0003044070000441934,0.0004226330000278722,0.0003104580000012902
redis Delete,0.0004528869999944618,0.0004798830000254384,0.0004175119999558774,0.0004291490000127851,0.00041797799997311813,0.0004207709999946019,0.0004449739999472513,0.00040773800003535143,0.0005552869999974064,0.0004724359999954686
cassandra Create,0.002750370000001112,0.0038851479999948424,0.00503202799995961,0.00400616600001058,0.004964072000007036,0.004923576999999568,0.004978966000010132,0.0039842900000053305,0.003982892999999876,0.005079039000008834
cassandra Read,0.003594238999994559,0.004032231999985925,0.00397823899999139,0.003942864000009649,0.003646834999983639,0.003989410000031057,0.003962413000010656,0.005045061000032547,0.003932624000015039,0.0047476350000010825
cassandra Update,0.0037669230000005882,0.003950777999989441,0.00504831899996816,0.003875374000017473,0.005901497000024847,0.0029156069999771717,0.005111155000008694,0.0038614100000131657,0.004958950999991885,0.0042086390000122265
cassandra Delete,0.0031264570000075764,0.004924973000015598,0.0031320429999937005,0.005926631000022553,0.003992668000023514,0.00391354099997443,0.004994791999990866,0.00497710500002313,0.004970122000031552,0.004033628999991379
mssql Create,0.01068404099999043,0.0021220059999791374,0.0018618180000089524,0.0016374690000020564,0.0016644649999761896,0.0015671849999989718,0.0016072140000460422,0.0016225740000095357,0.001509934000011981,0.001318632999982583
mssql Read,0.010676128000000062,0.0018134110000005421,0.001953978000017287,0.0019972649999999703,0.0019232580000334565,0.0018418029999907048,0.0019930760000193004,0.0020135560000085206,0.002243490000012116,0.0018725229999745352
mssql Update,0.003752958999996281,0.0017175259999930859,0.001552290000006451,0.001966079999988324,0.001788740999984384,0.0014959700000076737,0.001500625999995009,0.001461062000032598,0.0014685090000057244,0.0014871270000185177
mssql Delete,0.003024522999965029,0.0015429810000000543,0.0015108650000001944,0.0014121889999501036,0.001542981999989479,0.0015104000000292217,0.0014503560000207472,0.0013754180000091765,0.001262313000040649,0.0014782839999725184
mysql Create,0.005711125999994238,0.004594036000014512,0.0038772359999939,0.003945657000031133,0.003782281999974657,0.003321016999962012,0.003961483000011867,0.003821846000050755,0.003958224000029986,0.003975447000016175
mysql Read,0.0017179929999997512,0.0014647849999960272,0.0013940360000219698,0.001350748999982443,0.001351214000010259,0.0014340660000016214,0.001441978000002564,0.0015113309999605917,0.0015094689999841648,0.0020582390000072337
mysql Update,0.0058139919999575795,0.00476578799998606,0.00471086500004958,0.00449954800001251,0.005380186999957459,0.004757876000041961,0.004567038999994111,0.005742311000005884,0.004610326000033638,0.004577744999949118
mysql Delete,0.0040685369999664545,0.004467897000040466,0.004684799000017392,0.003845583999975588,0.0041532500000016626,0.004273336999972344,0.004619634999983191,0.005554267999968943,0.004929163000042536,0.005257308000011562
