name,1,2,3,4,5,6,7,8,9,10
mongo Create,0.004907285998342559,0.0013391129996307427,0.0010342400000808993,0.0008238539994636085,0.0008261809998657554,0.0008196650014724582,0.0008233879998442717,0.0009476649993302999,0.0008340939984918805,0.000857367000207887
mongo Read,0.001222749000589829,0.0009588360007910524,0.0009327700008725515,0.0009476659997744719,0.0009281160000682576,0.0009378909999213647,0.0009788509996724315,0.0008997229997476097,0.0010928870015050052,0.000986764000117546
mongo Update,0.0011729449997801566,0.0010193449998041615,0.0009625599996070378,0.0009337010014860425,0.0009388210000906838,0.0009481299985054648,0.0009579050001775613,0.0009374250003020279,0.0009779200008779299,0.000988625000900356
mongo Delete,5.327951282999493,5.241214780000519,5.293970316999548,5.26820275999853,5.257126340000468,5.259873918001176,5.219002829000601,6.422066170998733,5.447359895999398,5.247608262998256
redis Create,1.0016309519996867,0.00046731700058444403,0.0004310100011934992,0.0005199129991524387,0.0004677819997596089,0.0006320869997580303,0.0004789520007761894,0.0004556800013233442,0.00045986899931449443,0.0005278250009723706
redis Read,0.0005282910005917074,0.0004556799995043548,0.00044637099927058443,0.00046685099914611783,0.0004607999999279855,0.0004877960000158055,0.00044404300024325494,0.0005492359996424057,0.00047150499995041173,0.0006977160010137595
redis Update,0.0005278249991533812,0.00044264700045459904,0.0004356659992481582,0.0004328720006014919,0.0006269669993343996,0.0004486979996727314,0.00045614500049850903,0.0004338039998401655,0.0004365959994174773,0.0004370619990368141
redis Delete,0.0005194470013520913,0.0004133239999646321,0.0004333380002208287,0.0004156499999226071,0.0004077379999216646,0.00037562100078503136,0.00043706100041163154,0.0004235640008118935,0.0004230979993735673,0.0004384580006444594
cassandra Create,0.0026963780001096893,0.004399010000270209,0.00306687900047109,0.0040466610007570125,0.0049054240007535554,0.004000581000582315,0.0040219910006271675,0.003952174000005471,0.003950778000216815,0.003947052999137668
cassandra Read,0.0035281450000184122,0.00456750400007877,0.005404391000411124,0.005142805999639677,0.004036420999909751,0.0036133229987171944,0.004965003001416335,0.004975243000444607,0.0041648860005807364,0.004069468999659875
cassandra Update,0.0018757819998427294,0.002999852998982533,0.004074123000464169,0.003932158999305102,0.002984958999149967,0.003906559000824927,0.00293050099935499,0.0030287119989225175,0.0029561009996541543,0.0030012499992153607
cassandra Delete,0.003040347999558435,0.0029374829991866136,0.0049412640000809915,0.0030180060002749087,0.0029993880016263574,0.003975912000896642,0.0027224429995840183,0.0039298320007219445,0.004091810000318219,0.0028988499998376938
mssql Create,0.015448898000613553,0.0014945749990147306,0.0011850470000354107,0.0006171919994812924,0.0005650610000884626,0.0007130760004656622,0.0006162620011309627,0.0007195920006779488,0.0007219199997052783,0.0006344140001601772
mssql Read,0.7213431339987437,0.49090502099898004,0.4803671320005378,0.4923567730002105,0.4736259550008981,0.4762394819990732,0.4734299989995634,0.4762999909999053,0.473081373000241,0.4712861160005559
mssql Update,0.4895668389999628,0.4757921799991891,0.4827367599991703,0.47862819400143053,0.4846767750004801,0.48230109500036633,0.48195526199924643,0.47528762699948857,0.4820283389999531,0.4779113940003299
mssql Delete,0.48351779299991904,0.4721337079990917,0.47341789700112713,0.47356777399909333,0.4759131980008533,0.48234438199870056,0.478302375999192,0.4781669289986894,0.47706426799959445,0.4728100140000606
mysql Create,0.008499663999828044,0.0043985440006508725,0.004934282000249368,0.0034736870002234355,0.004063417998622754,0.0036552129986375803,0.0045526100002462044,0.0042626319991541095,0.003421090001211269,0.00313250799990783
mysql Read,7.602522855999268,5.7427954630002205,5.790393298999334,5.826755065998441,5.8013566129993706,6.323898571999962,6.276223005001157,5.7936770809992595,5.784746872001051,5.852487715001189
mysql Update,7.177622066999902,7.161471729999903,7.1948089730012725,7.21183715799998,7.187406386001385,8.274185245998524,7.222459294000146,7.161000224001327,7.172064076001334,7.1394059310005105
mysql Delete,7.052058751000004,7.047334855000372,7.018132709001293,7.190304305000609,8.053728336999484,7.14222798100127,7.018908621999799,7.03728569300074,7.129129163000471,7.019093872000667
